Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,BAJAJFINSV,70034,OPTSTK,CE,1980,BAJAJ FINSERV LTD.,BAJAJFINSV JUN 1980 CE,BAJAJFINSV26JUN25C1980,2025-06-26,500,0.05
NFO,nse_fo,BAJAJFINSV,70035,OPTSTK,PE,1980,BAJAJ FINSERV LTD.,BAJAJFINSV JUN 1980 PE,BAJAJFINSV26JUN25P1980,2025-06-26,500,0.05
NFO,nse_fo,BAJAJFINSV,70036,OPTSTK,CE,2020,BAJAJ FINSERV LTD.,BAJAJFINSV JUN 2020 CE,BAJAJFINSV26JUN25C2020,2025-06-26,500,0.05
NFO,nse_fo,BAJAJFINSV,70037,OPTSTK,PE,2020,BAJAJ FINSERV LTD.,BAJAJFINSV JUN 2020 PE,BAJAJFINSV26JUN25P2020,2025-06-26,500,0.05
NFO,nse_fo,BAJAJFINSV,70042,OPTSTK,CE,2060,BAJAJ FINSERV LTD.,BAJAJFINSV JUN 2060 CE,BAJAJFINSV26JUN25C2060,2025-06-26,500,0.05
NFO,nse_fo,BAJAJFINSV,70043,OPTSTK,PE,2060,BAJAJ FINSERV LTD.,BAJAJFINSV JUN 2060 PE,BAJAJFINSV26JUN25P2060,2025-06-26,500,0.05
NFO,nse_fo,BAJAJFINSV,70044,OPTSTK,CE,2100,BAJAJ FINSERV LTD.,BAJAJFINSV JUN 2100 CE,BAJAJFINSV26JUN25C2100,2025-06-26,500,0.05
NFO,nse_fo,BAJAJFINSV,70045,OPTSTK,PE,2100,BAJAJ FINSERV LTD.,BAJAJFINSV JUN 2100 PE,BAJAJFINSV26JUN25P2100,2025-06-26,500,0.05
NFO,nse_fo,BAJAJFINSV,70046,OPTSTK,CE,2140,BAJAJ FINSERV LTD.,BAJAJFINSV JUN 2140 CE,BAJAJFINSV26JUN25C2140,2025-06-26,500,0.05
NFO,nse_fo,BAJAJFINSV,70047,OPTSTK,PE,2140,BAJAJ FINSERV LTD.,BAJAJFINSV JUN 2140 PE,BAJAJFINSV26JUN25P2140,2025-06-26,500,0.05
NFO,nse_fo,BALKRISIND,70072,OPTSTK,CE,2160,BALKRISHNA IND. LTD,BALKRISIND MAY 2160 CE,BALKRISIND29MAY25C2160,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70073,OPTSTK,PE,2160,BALKRISHNA IND. LTD,BALKRISIND MAY 2160 PE,BALKRISIND29MAY25P2160,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70074,OPTSTK,CE,2200,BALKRISHNA IND. LTD,BALKRISIND MAY 2200 CE,BALKRISIND29MAY25C2200,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70075,OPTSTK,PE,2200,BALKRISHNA IND. LTD,BALKRISIND MAY 2200 PE,BALKRISIND29MAY25P2200,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70076,OPTSTK,CE,2240,BALKRISHNA IND. LTD,BALKRISIND MAY 2240 CE,BALKRISIND29MAY25C2240,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70077,OPTSTK,PE,2240,BALKRISHNA IND. LTD,BALKRISIND MAY 2240 PE,BALKRISIND29MAY25P2240,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70078,OPTSTK,CE,2280,BALKRISHNA IND. LTD,BALKRISIND MAY 2280 CE,BALKRISIND29MAY25C2280,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70079,OPTSTK,PE,2280,BALKRISHNA IND. LTD,BALKRISIND MAY 2280 PE,BALKRISIND29MAY25P2280,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70080,OPTSTK,CE,2320,BALKRISHNA IND. LTD,BALKRISIND MAY 2320 CE,BALKRISIND29MAY25C2320,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70081,OPTSTK,PE,2320,BALKRISHNA IND. LTD,BALKRISIND MAY 2320 PE,BALKRISIND29MAY25P2320,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70082,OPTSTK,CE,2360,BALKRISHNA IND. LTD,BALKRISIND MAY 2360 CE,BALKRISIND29MAY25C2360,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70083,OPTSTK,PE,2360,BALKRISHNA IND. LTD,BALKRISIND MAY 2360 PE,BALKRISIND29MAY25P2360,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70084,OPTSTK,CE,2400,BALKRISHNA IND. LTD,BALKRISIND MAY 2400 CE,BALKRISIND29MAY25C2400,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70085,OPTSTK,PE,2400,BALKRISHNA IND. LTD,BALKRISIND MAY 2400 PE,BALKRISIND29MAY25P2400,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70086,OPTSTK,CE,2440,BALKRISHNA IND. LTD,BALKRISIND MAY 2440 CE,BALKRISIND29MAY25C2440,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70087,OPTSTK,PE,2440,BALKRISHNA IND. LTD,BALKRISIND MAY 2440 PE,BALKRISIND29MAY25P2440,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70088,OPTSTK,CE,2480,BALKRISHNA IND. LTD,BALKRISIND MAY 2480 CE,BALKRISIND29MAY25C2480,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70091,OPTSTK,PE,2480,BALKRISHNA IND. LTD,BALKRISIND MAY 2480 PE,BALKRISIND29MAY25P2480,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70092,OPTSTK,CE,2520,BALKRISHNA IND. LTD,BALKRISIND MAY 2520 CE,BALKRISIND29MAY25C2520,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70093,OPTSTK,PE,2520,BALKRISHNA IND. LTD,BALKRISIND MAY 2520 PE,BALKRISIND29MAY25P2520,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70094,OPTSTK,CE,2560,BALKRISHNA IND. LTD,BALKRISIND MAY 2560 CE,BALKRISIND29MAY25C2560,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70095,OPTSTK,PE,2560,BALKRISHNA IND. LTD,BALKRISIND MAY 2560 PE,BALKRISIND29MAY25P2560,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70096,OPTSTK,CE,2600,BALKRISHNA IND. LTD,BALKRISIND MAY 2600 CE,BALKRISIND29MAY25C2600,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70097,OPTSTK,PE,2600,BALKRISHNA IND. LTD,BALKRISIND MAY 2600 PE,BALKRISIND29MAY25P2600,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70098,OPTSTK,CE,2640,BALKRISHNA IND. LTD,BALKRISIND MAY 2640 CE,BALKRISIND29MAY25C2640,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70099,OPTSTK,PE,2640,BALKRISHNA IND. LTD,BALKRISIND MAY 2640 PE,BALKRISIND29MAY25P2640,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70100,OPTSTK,CE,2680,BALKRISHNA IND. LTD,BALKRISIND MAY 2680 CE,BALKRISIND29MAY25C2680,2025-05-29,300,0.05
NFO,nse_fo,BAJAJFINSV,70101,OPTSTK,CE,2180,BAJAJ FINSERV LTD.,BAJAJFINSV JUN 2180 CE,BAJAJFINSV26JUN25C2180,2025-06-26,500,0.05
NFO,nse_fo,BAJAJFINSV,70102,OPTSTK,PE,2180,BAJAJ FINSERV LTD.,BAJAJFINSV JUN 2180 PE,BAJAJFINSV26JUN25P2180,2025-06-26,500,0.05
NFO,nse_fo,BALKRISIND,70103,OPTSTK,PE,2680,BALKRISHNA IND. LTD,BALKRISIND MAY 2680 PE,BALKRISIND29MAY25P2680,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70104,OPTSTK,CE,2720,BALKRISHNA IND. LTD,BALKRISIND MAY 2720 CE,BALKRISIND29MAY25C2720,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70105,OPTSTK,PE,2720,BALKRISHNA IND. LTD,BALKRISIND MAY 2720 PE,BALKRISIND29MAY25P2720,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70106,OPTSTK,CE,2760,BALKRISHNA IND. LTD,BALKRISIND MAY 2760 CE,BALKRISIND29MAY25C2760,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70107,OPTSTK,PE,2760,BALKRISHNA IND. LTD,BALKRISIND MAY 2760 PE,BALKRISIND29MAY25P2760,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70108,OPTSTK,CE,2800,BALKRISHNA IND. LTD,BALKRISIND MAY 2800 CE,BALKRISIND29MAY25C2800,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70109,OPTSTK,PE,2800,BALKRISHNA IND. LTD,BALKRISIND MAY 2800 PE,BALKRISIND29MAY25P2800,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70110,OPTSTK,CE,2840,BALKRISHNA IND. LTD,BALKRISIND MAY 2840 CE,BALKRISIND29MAY25C2840,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70111,OPTSTK,PE,2840,BALKRISHNA IND. LTD,BALKRISIND MAY 2840 PE,BALKRISIND29MAY25P2840,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70112,OPTSTK,CE,2880,BALKRISHNA IND. LTD,BALKRISIND MAY 2880 CE,BALKRISIND29MAY25C2880,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70113,OPTSTK,PE,2880,BALKRISHNA IND. LTD,BALKRISIND MAY 2880 PE,BALKRISIND29MAY25P2880,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70114,OPTSTK,CE,2920,BALKRISHNA IND. LTD,BALKRISIND MAY 2920 CE,BALKRISIND29MAY25C2920,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70115,OPTSTK,PE,2920,BALKRISHNA IND. LTD,BALKRISIND MAY 2920 PE,BALKRISIND29MAY25P2920,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70116,OPTSTK,CE,2960,BALKRISHNA IND. LTD,BALKRISIND MAY 2960 CE,BALKRISIND29MAY25C2960,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70117,OPTSTK,PE,2960,BALKRISHNA IND. LTD,BALKRISIND MAY 2960 PE,BALKRISIND29MAY25P2960,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70118,OPTSTK,CE,3000,BALKRISHNA IND. LTD,BALKRISIND MAY 3000 CE,BALKRISIND29MAY25C3000,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70119,OPTSTK,PE,3000,BALKRISHNA IND. LTD,BALKRISIND MAY 3000 PE,BALKRISIND29MAY25P3000,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70120,OPTSTK,CE,3040,BALKRISHNA IND. LTD,BALKRISIND MAY 3040 CE,BALKRISIND29MAY25C3040,2025-05-29,300,0.05
NFO,nse_fo,BALKRISIND,70121,OPTSTK,PE,3040,BALKRISHNA IND. LTD,BALKRISIND MAY 3040 PE,BALKRISIND29MAY25P3040,2025-05-29,300,0.05
NFO,nse_fo,BAJAJFINSV,70146,OPTSTK,CE,2220,BAJAJ FINSERV LTD.,BAJAJFINSV JUN 2220 CE,BAJAJFINSV26JUN25C2220,2025-06-26,500,0.05
NFO,nse_fo,BAJAJFINSV,70147,OPTSTK,PE,2220,BAJAJ FINSERV LTD.,BAJAJFINSV JUN 2220 PE,BAJAJFINSV26JUN25P2220,2025-06-26,500,0.05
NFO,nse_fo,AUBANK,70152,OPTSTK,PE,495,AU SMALL FINANCE BANK LTD,AUBANK MAY 495 PE,AUBANK29MAY25P495,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70157,OPTSTK,CE,515,AU SMALL FINANCE BANK LTD,AUBANK MAY 515 CE,AUBANK29MAY25C515,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70162,OPTSTK,PE,525,AU SMALL FINANCE BANK LTD,AUBANK MAY 525 PE,AUBANK29MAY25P525,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70164,OPTSTK,PE,535,AU SMALL FINANCE BANK LTD,AUBANK MAY 535 PE,AUBANK29MAY25P535,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70165,OPTSTK,CE,545,AU SMALL FINANCE BANK LTD,AUBANK MAY 545 CE,AUBANK29MAY25C545,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70166,OPTSTK,PE,545,AU SMALL FINANCE BANK LTD,AUBANK MAY 545 PE,AUBANK29MAY25P545,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70167,OPTSTK,CE,555,AU SMALL FINANCE BANK LTD,AUBANK MAY 555 CE,AUBANK29MAY25C555,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70168,OPTSTK,PE,555,AU SMALL FINANCE BANK LTD,AUBANK MAY 555 PE,AUBANK29MAY25P555,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70169,OPTSTK,CE,565,AU SMALL FINANCE BANK LTD,AUBANK MAY 565 CE,AUBANK29MAY25C565,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70170,OPTSTK,PE,565,AU SMALL FINANCE BANK LTD,AUBANK MAY 565 PE,AUBANK29MAY25P565,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70171,OPTSTK,CE,575,AU SMALL FINANCE BANK LTD,AUBANK MAY 575 CE,AUBANK29MAY25C575,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70172,OPTSTK,PE,575,AU SMALL FINANCE BANK LTD,AUBANK MAY 575 PE,AUBANK29MAY25P575,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70173,OPTSTK,CE,585,AU SMALL FINANCE BANK LTD,AUBANK MAY 585 CE,AUBANK29MAY25C585,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70174,OPTSTK,PE,585,AU SMALL FINANCE BANK LTD,AUBANK MAY 585 PE,AUBANK29MAY25P585,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70175,OPTSTK,CE,595,AU SMALL FINANCE BANK LTD,AUBANK MAY 595 CE,AUBANK29MAY25C595,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70176,OPTSTK,PE,595,AU SMALL FINANCE BANK LTD,AUBANK MAY 595 PE,AUBANK29MAY25P595,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70177,OPTSTK,CE,605,AU SMALL FINANCE BANK LTD,AUBANK MAY 605 CE,AUBANK29MAY25C605,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70178,OPTSTK,PE,605,AU SMALL FINANCE BANK LTD,AUBANK MAY 605 PE,AUBANK29MAY25P605,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70179,OPTSTK,CE,615,AU SMALL FINANCE BANK LTD,AUBANK MAY 615 CE,AUBANK29MAY25C615,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70180,OPTSTK,PE,615,AU SMALL FINANCE BANK LTD,AUBANK MAY 615 PE,AUBANK29MAY25P615,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70181,OPTSTK,CE,625,AU SMALL FINANCE BANK LTD,AUBANK MAY 625 CE,AUBANK29MAY25C625,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70182,OPTSTK,PE,625,AU SMALL FINANCE BANK LTD,AUBANK MAY 625 PE,AUBANK29MAY25P625,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70183,OPTSTK,CE,635,AU SMALL FINANCE BANK LTD,AUBANK MAY 635 CE,AUBANK29MAY25C635,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70184,OPTSTK,PE,635,AU SMALL FINANCE BANK LTD,AUBANK MAY 635 PE,AUBANK29MAY25P635,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70185,OPTSTK,CE,645,AU SMALL FINANCE BANK LTD,AUBANK MAY 645 CE,AUBANK29MAY25C645,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70186,OPTSTK,PE,645,AU SMALL FINANCE BANK LTD,AUBANK MAY 645 PE,AUBANK29MAY25P645,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70187,OPTSTK,CE,655,AU SMALL FINANCE BANK LTD,AUBANK MAY 655 CE,AUBANK29MAY25C655,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70188,OPTSTK,PE,655,AU SMALL FINANCE BANK LTD,AUBANK MAY 655 PE,AUBANK29MAY25P655,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70189,OPTSTK,CE,665,AU SMALL FINANCE BANK LTD,AUBANK MAY 665 CE,AUBANK29MAY25C665,2025-05-29,1000,0.05
NFO,nse_fo,BANDHANBNK,70255,OPTSTK,PE,120,BANDHAN BANK LIMITED,BANDHANBNK MAY 120 PE,BANDHANBNK29MAY25P120,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70257,OPTSTK,PE,125,BANDHAN BANK LIMITED,BANDHANBNK MAY 125 PE,BANDHANBNK29MAY25P125,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70259,OPTSTK,PE,130,BANDHAN BANK LIMITED,BANDHANBNK MAY 130 PE,BANDHANBNK29MAY25P130,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70261,OPTSTK,PE,135,BANDHAN BANK LIMITED,BANDHANBNK MAY 135 PE,BANDHANBNK29MAY25P135,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70262,OPTSTK,CE,140,BANDHAN BANK LIMITED,BANDHANBNK MAY 140 CE,BANDHANBNK29MAY25C140,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70263,OPTSTK,PE,140,BANDHAN BANK LIMITED,BANDHANBNK MAY 140 PE,BANDHANBNK29MAY25P140,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70264,OPTSTK,CE,145,BANDHAN BANK LIMITED,BANDHANBNK MAY 145 CE,BANDHANBNK29MAY25C145,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70265,OPTSTK,PE,145,BANDHAN BANK LIMITED,BANDHANBNK MAY 145 PE,BANDHANBNK29MAY25P145,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70266,OPTSTK,CE,150,BANDHAN BANK LIMITED,BANDHANBNK MAY 150 CE,BANDHANBNK29MAY25C150,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70267,OPTSTK,PE,150,BANDHAN BANK LIMITED,BANDHANBNK MAY 150 PE,BANDHANBNK29MAY25P150,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70268,OPTSTK,CE,155,BANDHAN BANK LIMITED,BANDHANBNK MAY 155 CE,BANDHANBNK29MAY25C155,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70269,OPTSTK,PE,155,BANDHAN BANK LIMITED,BANDHANBNK MAY 155 PE,BANDHANBNK29MAY25P155,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70270,OPTSTK,CE,160,BANDHAN BANK LIMITED,BANDHANBNK MAY 160 CE,BANDHANBNK29MAY25C160,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70271,OPTSTK,PE,160,BANDHAN BANK LIMITED,BANDHANBNK MAY 160 PE,BANDHANBNK29MAY25P160,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70272,OPTSTK,CE,165,BANDHAN BANK LIMITED,BANDHANBNK MAY 165 CE,BANDHANBNK29MAY25C165,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70273,OPTSTK,PE,165,BANDHAN BANK LIMITED,BANDHANBNK MAY 165 PE,BANDHANBNK29MAY25P165,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70274,OPTSTK,CE,170,BANDHAN BANK LIMITED,BANDHANBNK MAY 170 CE,BANDHANBNK29MAY25C170,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70275,OPTSTK,PE,170,BANDHAN BANK LIMITED,BANDHANBNK MAY 170 PE,BANDHANBNK29MAY25P170,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70276,OPTSTK,CE,175,BANDHAN BANK LIMITED,BANDHANBNK MAY 175 CE,BANDHANBNK29MAY25C175,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70277,OPTSTK,PE,175,BANDHAN BANK LIMITED,BANDHANBNK MAY 175 PE,BANDHANBNK29MAY25P175,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70278,OPTSTK,CE,180,BANDHAN BANK LIMITED,BANDHANBNK MAY 180 CE,BANDHANBNK29MAY25C180,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70279,OPTSTK,PE,180,BANDHAN BANK LIMITED,BANDHANBNK MAY 180 PE,BANDHANBNK29MAY25P180,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70280,OPTSTK,CE,190,BANDHAN BANK LIMITED,BANDHANBNK MAY 190 CE,BANDHANBNK29MAY25C190,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,70281,OPTSTK,PE,190,BANDHAN BANK LIMITED,BANDHANBNK MAY 190 PE,BANDHANBNK29MAY25P190,2025-05-29,2800,0.05
NFO,nse_fo,AUBANK,70284,OPTSTK,PE,665,AU SMALL FINANCE BANK LTD,AUBANK MAY 665 PE,AUBANK29MAY25P665,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70285,OPTSTK,CE,675,AU SMALL FINANCE BANK LTD,AUBANK MAY 675 CE,AUBANK29MAY25C675,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70286,OPTSTK,PE,675,AU SMALL FINANCE BANK LTD,AUBANK MAY 675 PE,AUBANK29MAY25P675,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70287,OPTSTK,CE,685,AU SMALL FINANCE BANK LTD,AUBANK MAY 685 CE,AUBANK29MAY25C685,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70288,OPTSTK,PE,685,AU SMALL FINANCE BANK LTD,AUBANK MAY 685 PE,AUBANK29MAY25P685,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70293,OPTSTK,CE,770,AU SMALL FINANCE BANK LTD,AUBANK MAY 770 CE,AUBANK29MAY25C770,2025-05-29,1000,0.05
NFO,nse_fo,AUBANK,70294,OPTSTK,PE,770,AU SMALL FINANCE BANK LTD,AUBANK MAY 770 PE,AUBANK29MAY25P770,2025-05-29,1000,0.05
NFO,nse_fo,BAJAJFINSV,70358,OPTSTK,CE,1680,BAJAJ FINSERV LTD.,BAJAJFINSV JUL 1680 CE,BAJAJFINSV31JUL25C1680,2025-07-31,500,0.05
NFO,nse_fo,BAJAJFINSV,70359,OPTSTK,PE,1680,BAJAJ FINSERV LTD.,BAJAJFINSV JUL 1680 PE,BAJAJFINSV31JUL25P1680,2025-07-31,500,0.05
NFO,nse_fo,BAJAJFINSV,70360,OPTSTK,CE,1720,BAJAJ FINSERV LTD.,BAJAJFINSV JUL 1720 CE,BAJAJFINSV31JUL25C1720,2025-07-31,500,0.05
NFO,nse_fo,BAJAJFINSV,70361,OPTSTK,PE,1720,BAJAJ FINSERV LTD.,BAJAJFINSV JUL 1720 PE,BAJAJFINSV31JUL25P1720,2025-07-31,500,0.05
NFO,nse_fo,BAJAJFINSV,70362,OPTSTK,CE,1760,BAJAJ FINSERV LTD.,BAJAJFINSV JUL 1760 CE,BAJAJFINSV31JUL25C1760,2025-07-31,500,0.05
NFO,nse_fo,AUBANK,70364,OPTSTK,CE,600,AU SMALL FINANCE BANK LTD,AUBANK JUN 600 CE,AUBANK26JUN25C600,2025-06-26,1000,0.05
NFO,nse_fo,AUBANK,70365,OPTSTK,PE,600,AU SMALL FINANCE BANK LTD,AUBANK JUN 600 PE,AUBANK26JUN25P600,2025-06-26,1000,0.05
NFO,nse_fo,AUBANK,70366,OPTSTK,CE,610,AU SMALL FINANCE BANK LTD,AUBANK JUN 610 CE,AUBANK26JUN25C610,2025-06-26,1000,0.05
NFO,nse_fo,AUBANK,70367,OPTSTK,PE,610,AU SMALL FINANCE BANK LTD,AUBANK JUN 610 PE,AUBANK26JUN25P610,2025-06-26,1000,0.05
NFO,nse_fo,AUBANK,70368,OPTSTK,CE,620,AU SMALL FINANCE BANK LTD,AUBANK JUN 620 CE,AUBANK26JUN25C620,2025-06-26,1000,0.05
NFO,nse_fo,AUBANK,70369,OPTSTK,PE,620,AU SMALL FINANCE BANK LTD,AUBANK JUN 620 PE,AUBANK26JUN25P620,2025-06-26,1000,0.05
NFO,nse_fo,AUBANK,70370,OPTSTK,CE,630,AU SMALL FINANCE BANK LTD,AUBANK JUN 630 CE,AUBANK26JUN25C630,2025-06-26,1000,0.05
NFO,nse_fo,AUBANK,70371,OPTSTK,PE,630,AU SMALL FINANCE BANK LTD,AUBANK JUN 630 PE,AUBANK26JUN25P630,2025-06-26,1000,0.05
NFO,nse_fo,AUBANK,70372,OPTSTK,CE,640,AU SMALL FINANCE BANK LTD,AUBANK JUN 640 CE,AUBANK26JUN25C640,2025-06-26,1000,0.05
NFO,nse_fo,AUBANK,70373,OPTSTK,PE,640,AU SMALL FINANCE BANK LTD,AUBANK JUN 640 PE,AUBANK26JUN25P640,2025-06-26,1000,0.05
NFO,nse_fo,AUBANK,70374,OPTSTK,CE,650,AU SMALL FINANCE BANK LTD,AUBANK JUN 650 CE,AUBANK26JUN25C650,2025-06-26,1000,0.05
NFO,nse_fo,AUBANK,70375,OPTSTK,PE,650,AU SMALL FINANCE BANK LTD,AUBANK JUN 650 PE,AUBANK26JUN25P650,2025-06-26,1000,0.05
NFO,nse_fo,AUBANK,70376,OPTSTK,CE,660,AU SMALL FINANCE BANK LTD,AUBANK JUN 660 CE,AUBANK26JUN25C660,2025-06-26,1000,0.05
NFO,nse_fo,BAJAJFINSV,70377,OPTSTK,PE,1760,BAJAJ FINSERV LTD.,BAJAJFINSV JUL 1760 PE,BAJAJFINSV31JUL25P1760,2025-07-31,500,0.05
NFO,nse_fo,BAJAJFINSV,70378,OPTSTK,CE,1800,BAJAJ FINSERV LTD.,BAJAJFINSV JUL 1800 CE,BAJAJFINSV31JUL25C1800,2025-07-31,500,0.05
NFO,nse_fo,BAJAJFINSV,70379,OPTSTK,PE,1800,BAJAJ FINSERV LTD.,BAJAJFINSV JUL 1800 PE,BAJAJFINSV31JUL25P1800,2025-07-31,500,0.05
NFO,nse_fo,BAJAJFINSV,70380,OPTSTK,CE,1840,BAJAJ FINSERV LTD.,BAJAJFINSV JUL 1840 CE,BAJAJFINSV31JUL25C1840,2025-07-31,500,0.05
NFO,nse_fo,BAJAJFINSV,70381,OPTSTK,PE,1840,BAJAJ FINSERV LTD.,BAJAJFINSV JUL 1840 PE,BAJAJFINSV31JUL25P1840,2025-07-31,500,0.05
NFO,nse_fo,BAJAJFINSV,70382,OPTSTK,CE,1880,BAJAJ FINSERV LTD.,BAJAJFINSV JUL 1880 CE,BAJAJFINSV31JUL25C1880,2025-07-31,500,0.05
NFO,nse_fo,BAJAJFINSV,70383,OPTSTK,PE,1880,BAJAJ FINSERV LTD.,BAJAJFINSV JUL 1880 PE,BAJAJFINSV31JUL25P1880,2025-07-31,500,0.05
NFO,nse_fo,BAJAJFINSV,70384,OPTSTK,CE,1920,BAJAJ FINSERV LTD.,BAJAJFINSV JUL 1920 CE,BAJAJFINSV31JUL25C1920,2025-07-31,500,0.05
